    Step    Atoms         KinEng            rke         Volume 
  306300    43061   0.0021618835  0.00090746758         0.0051 
  306400    43061   0.0021501724  0.00089951791         0.0051 
  306500    43061   0.0021195453  0.00089592999         0.0051 
  306600    43061   0.0020985831  0.00088576502         0.0051 
  306700    43061   0.0020764301  0.00087622972         0.0051 
  306800    43061   0.0020588522  0.00086322828         0.0051 
  306900    43061   0.0020503396  0.00085705313         0.0051 
  307000    43061    0.002028872  0.00084507601         0.0051 
  307100    43061   0.0020052668  0.00083022775         0.0051 
  307200    43061   0.0019787888  0.00082282099         0.0051 
  307300    43060    0.001959377  0.00081669775         0.0051 
  307400    43060   0.0019384119  0.00080992091         0.0051 
  307500    43060    0.001934158   0.0008054642         0.0051 
  307600    43060    0.001922319  0.00080065507         0.0051 
  307700    43060   0.0019164469  0.00079845088         0.0051 
  307800    43060   0.0019071965  0.00079321226         0.0051 
  307900    43060   0.0019060066  0.00078672694         0.0051 
  308000    43060   0.0018964792  0.00078118783         0.0051 
  308100    43060   0.0018889533    0.000771407         0.0051 
  308200    43060   0.0018763397   0.0007648056         0.0051 
  308300    43060   0.0018722056  0.00075694308         0.0051 
  308400    43060   0.0018487301  0.00074495422         0.0051 
  308500    43060   0.0018524664  0.00073825515         0.0051 
  308600    43060   0.0018415652  0.00073077385         0.0051 
  308700    43060   0.0018238241  0.00072332824         0.0051 
  308800    43060   0.0018069026  0.00071634094         0.0051 
  308900    43060   0.0017908647   0.0007078527         0.0051 
  309000    43060   0.0017752102  0.00069763401         0.0051 
  309100    43060    0.001761435  0.00069328048         0.0051 
  309200    43060   0.0017555679  0.00068272554         0.0051 
  309300    43060   0.0017484993  0.00067669757         0.0051 
  309400    43060    0.001744736  0.00067036638         0.0051 
  309500    43060   0.0017459675  0.00066396744         0.0051 
  309600    43060   0.0017249921  0.00065661643         0.0051 
  309700    43060   0.0017157857  0.00064842132         0.0051 
  309800    43060   0.0017065128  0.00064166492         0.0051 
  309900    43060    0.001685971  0.00063675194         0.0051 
  310000    43060   0.0016725616  0.00063295051         0.0051 
  310100    43060   0.0016604477  0.00062634037         0.0051 
  310200    43060   0.0016526851  0.00061876178         0.0051 
  310300    43060   0.0016501813  0.00061257626         0.0051 
  310400    43060   0.0016339083  0.00060879146         0.0051 
  310500    43060   0.0016206891  0.00060291896         0.0051 
  310600    43060   0.0016115317  0.00059667312         0.0051 
  310700    43060   0.0016050499  0.00059091955         0.0051 
  310800    43060   0.0016002093  0.00058568339         0.0051 
  310900    43060   0.0015872935  0.00058120609         0.0051 
  311000    43060    0.001582986  0.00057715455         0.0051 
  311100    43060   0.0015840914  0.00057191083         0.0051 
  311200    43060   0.0015831259  0.00056963367         0.0051 
  311300    43060   0.0015784416  0.00056638039         0.0051 
  311400    43060   0.0015650985  0.00056004509         0.0051 
  311500    43060   0.0015486104  0.00055168344         0.0051 
  311600    43060   0.0015357231  0.00054607997         0.0051 
  311700    43060   0.0015333863  0.00054203033         0.0051 
  311800    43060   0.0015251173  0.00053767156         0.0051 
  311900    43060   0.0015102366  0.00053271577         0.0051 
  312000    43060   0.0015022761  0.00052712887         0.0051 
  312100    43060   0.0015008886  0.00052427982         0.0051 
  312200    43060   0.0014973097  0.00051910819         0.0051 
  312300    43060   0.0014927656  0.00051516304         0.0051 
  312400    43060   0.0014806839  0.00050916809         0.0051 
  312500    43060   0.0014719375  0.00050487938         0.0051 
  312600    43060   0.0014712901  0.00050181945         0.0051 
  312700    43060   0.0014680291  0.00049851635         0.0051 
  312800    43060   0.0014604988  0.00049383948         0.0051 
  312900    43060   0.0014431148  0.00049252327         0.0051 
  313000    43060   0.0014446115  0.00048955721         0.0051 
  313100    43060   0.0014342633  0.00048838117         0.0051 
  313200    43060   0.0014270336  0.00048439874         0.0051 
  313300    43060   0.0014263846  0.00048117506         0.0051 
  313400    43060   0.0014246018  0.00047682621         0.0051 
  313500    43060   0.0014197856  0.00047298476         0.0051 
  313600    43060   0.0014192523  0.00046964978         0.0051 
  313700    43060    0.001413181  0.00046600736         0.0051 
  313800    43060   0.0014079097  0.00046259818         0.0051 
  313900    43060   0.0014048989  0.00045944032         0.0051 
  314000    43060   0.0014029304  0.00045695385         0.0051 
  314100    43060     0.00139516  0.00045396878         0.0051 
  314200    43060   0.0013886474  0.00045120721         0.0051 
  314300    43060   0.0013897253   0.0004472705         0.0051 
  314400    43060   0.0013760206  0.00044447207         0.0051 
  314500    43060   0.0013677961  0.00044081673         0.0051 
  314600    43060   0.0013543643   0.0004365315         0.0051 
  314700    43060    0.001349637  0.00043139046         0.0051 
  314800    43060   0.0013510464  0.00042839594         0.0051 
  314900    43060   0.0013344068  0.00042489758         0.0051 
  315000    43060   0.0013242767  0.00042099359         0.0051 
  315100    43060   0.0013106458  0.00041695233         0.0051 
  315200    43060   0.0012994864  0.00041334066         0.0051 
  315300    43060   0.0012918572  0.00041044973         0.0051 
  315400    43060   0.0012900079  0.00040780507         0.0051 
  315500    43060   0.0012763864  0.00040349785         0.0051 
  315600    43060   0.0012753299  0.00039923015         0.0051 
  315700    43060   0.0012698871  0.00039704002         0.0051 
  315800    43060   0.0012711511  0.00039486367         0.0051 
  315900    43060   0.0012688785  0.00039269141         0.0051 
  316000    43060   0.0012568025  0.00039010065         0.0051 
  316100    43060   0.0012506177   0.0003879144         0.0051 
  316200    43060   0.0012442268  0.00038552501         0.0051 
  316300    43060   0.0012380189  0.00038242401         0.0051 
  316400    43059     0.00123048  0.00038030389         0.0051 
  316500    43059   0.0012219566  0.00037673047         0.0051 
  316600    43059   0.0012213077  0.00037461845         0.0051 
  316700    43059   0.0012114787  0.00037281184         0.0051 
  316800    43059   0.0011994937  0.00036899843         0.0051 
  316900    43059   0.0011865394  0.00036572346         0.0051 
  317000    43059   0.0011655553    0.000355766         0.0051 
  317100    43059   0.0011511101  0.00035162689         0.0051 
  317200    43059   0.0011474868  0.00034815825         0.0051 
  317300    43059   0.0011304744  0.00034514287         0.0051 
  317400    43059   0.0011215515  0.00034027736         0.0051 
  317500    43059   0.0011097164  0.00033832164         0.0051 
  317600    43059    0.001099374  0.00033323324         0.0051 
  317700    43059   0.0010960811  0.00033224264         0.0051 
  317800    43059   0.0010832803  0.00032946542         0.0051 
  317900    43059   0.0010698473  0.00032703132         0.0051 
  318000    43059   0.0010708989  0.00032632142         0.0051 
  318100    43059   0.0010585562  0.00032226487         0.0051 
  318200    43059   0.0010578442  0.00031867203         0.0051 
  318300    43059   0.0010432284  0.00031392297         0.0051 
  318400    43059   0.0010291826   0.0003121453         0.0051 
  318500    43059   0.0010211887  0.00030914592         0.0051 
  318600    43059   0.0010173126  0.00030567413         0.0051 
  318700    43059   0.0010172463  0.00030193558         0.0051 
  318800    43059   0.0010126458  0.00029687929         0.0051 
  318900    43059   0.0010134423  0.00029470371         0.0051 
  319000    43059   0.0010125505  0.00029250702         0.0051 
  319100    43059    0.001008064  0.00029164469         0.0051 
  319200    43059   0.0010086961  0.00028931739         0.0051 
  319300    43059   0.0010095775   0.0002871241         0.0051 
  319400    43059   0.0010065692  0.00028457647         0.0051 
  319500    43059   0.0010082744  0.00028361639         0.0051 
  319600    43059   0.0010075162  0.00028269376         0.0051 
  319700    43059   0.0010054769  0.00028088855         0.0051 
  319800    43059  0.00099989817  0.00027959626         0.0051 
  319900    43059  0.00099741472  0.00027783867         0.0051 
  320000    43059  0.00099529782  0.00027466273         0.0051 
  320100    43059  0.00099473666  0.00027349648         0.0051 
  320200    43059  0.00099179306  0.00027034529         0.0051 
  320300    43059  0.00099233756  0.00026792954         0.0051 
  320400    43059  0.00099130282  0.00026681642         0.0051 
  320500    43059  0.00098527493  0.00026343394         0.0051 
  320600    43059  0.00097406562  0.00026059584         0.0051 
  320700    43059  0.00097237195  0.00025952346         0.0051 
  320800    43059   0.0009621165  0.00025500322         0.0051 
  320900    43058  0.00095646437  0.00025046349         0.0051 
  321000    43058  0.00094780589  0.00024743794         0.0051 
  321100    43058  0.00094390346  0.00024360549         0.0051 
  321200    43058   0.0009389081  0.00023853156         0.0051 
  321300    43058  0.00093545359  0.00023657756         0.0051 
  321400    43058  0.00093121062  0.00023557222         0.0051 
  321500    43058  0.00092743996  0.00023422137         0.0051 
  321600    43058   0.0009163062  0.00023104274         0.0051 
  321700    43058  0.00090234175  0.00022937322         0.0051 
  321800    43058  0.00088993128  0.00022818327         0.0051 
  321900    43058  0.00087656571  0.00022691441         0.0051 
  322000    43058  0.00086356377  0.00021906913         0.0051 
  322100    43058  0.00086318518   0.0002161469         0.0051 
  322200    43058  0.00086047681  0.00021238989         0.0051 
  322300    43058  0.00084256143  0.00020654183         0.0051 
  322400    43058  0.00084204025  0.00020472882         0.0051 
  322500    43058  0.00083676588  0.00020297005         0.0051 
  322600    43058  0.00083974136  0.00020221367         0.0051 
  322700    43058  0.00083759921  0.00020028199         0.0051 
  322800    43058  0.00082580303  0.00020034697         0.0051 
  322900    43058  0.00082607638   0.0001985514         0.0051 
  323000    43058  0.00082375471  0.00019554165         0.0051 
  323100    43058   0.0008196236  0.00019418617         0.0051 
  323200    43058  0.00082234377    0.000193595         0.0051 
  323300    43058  0.00081843427  0.00019172467         0.0051 
  323400    43058  0.00081328488  0.00018983388         0.0051 
  323500    43058  0.00080518729  0.00018760594         0.0051 
  323600    43058  0.00078842173  0.00018590742         0.0051 
  323700    43058  0.00078320403  0.00018334516         0.0051 
  323800    43058  0.00078190227  0.00018119768         0.0051 
  323900    43058  0.00076045632  0.00017893761         0.0051 
  324000    43058  0.00076131755  0.00017677571         0.0051 
  324100    43058  0.00075082319  0.00017499382         0.0051 
  324200    43058  0.00074511026  0.00017311769         0.0051 
  324300    43058  0.00074262292  0.00017288786         0.0051 
  324400    43058  0.00073611718  0.00017188269         0.0051 
  324500    43058  0.00073221387  0.00016932835         0.0051 
  324600    43058  0.00073484443  0.00016838096         0.0051 
  324700    43058  0.00072221971  0.00016606146         0.0051 
  324800    43058  0.00071761958  0.00016495011         0.0051 
  324900    43058   0.0007163184    0.000163981         0.0051 
  325000    43058  0.00071402895  0.00016141997         0.0051 
  325100    43058  0.00070789674  0.00016035585         0.0051 
  325200    43058  0.00069225632  0.00015761579         0.0051 
  325300    43058  0.00068012354  0.00015217347         0.0051 
  325400    43058  0.00066033886  0.00014992642         0.0051 
  325500    43058  0.00065708482  0.00014821864         0.0051 
  325600    43058   0.0006558046  0.00014621963         0.0051 
  325700    43058  0.00065312116  0.00014273583         0.0051 
  325800    43058  0.00065277761  0.00014170493         0.0051 
  325900    43058   0.0006495058  0.00014089971         0.0051 
  326000    43058  0.00064629276  0.00013872268         0.0051 
  326100    43058  0.00064290963  0.00013716418         0.0051 
  326200    43058  0.00063617988  0.00013595038         0.0051 
  326300    43058  0.00063408987  0.00013469612         0.0051 
  326400    43058  0.00063503651  0.00013214365         0.0051 
  326500    43058  0.00062796243  0.00013199023         0.0051 
  326600    43058  0.00063146343  0.00013135036         0.0051 
  326700    43058  0.00063136618  0.00013012748         0.0051 
  326800    43058  0.00063038722  0.00012919213         0.0051 
  326900    43058  0.00062627477  0.00012926671         0.0051 
  327000    43058  0.00062380899  0.00012813677         0.0051 
  327100    43058   0.0006212467  0.00012675998         0.0051 
  327200    43058  0.00061784681  0.00012610281         0.0051 
  327300    43058   0.0006099993  0.00012528757         0.0051 
  327400    43058  0.00060283678  0.00012424195         0.0051 
  327500    43058  0.00060293027  0.00012375532         0.0051 
  327600    43058  0.00060314131  0.00012231294         0.0051 
  327700    43058  0.00060057993  0.00012020533         0.0051 
  327800    43058  0.00059581184  0.00011827099         0.0051 
  327900    43058  0.00058847896  0.00011756358         0.0051 
  328000    43058  0.00058478154  0.00011686024         0.0051 
  328100    43058  0.00058374013  0.00011619868         0.0051 
  328200    43058  0.00058169922  0.00011588196         0.0051 
  328300    43058  0.00057888195  0.00011425537         0.0051 
  328400    43058  0.00057586386  0.00011305053         0.0051 
  328500    43058   0.0005691564  0.00011171169         0.0051 
  328600    43058  0.00056790869  0.00011074849         0.0051 
  328700    43058  0.00056218069  0.00010954413         0.0051 
  328800    43058  0.00056034298  0.00010804762         0.0051 
  328900    43058  0.00055631818  0.00010674279         0.0051 
  329000    43058  0.00055390677  0.00010585243         0.0051 
  329100    43058  0.00055149756  0.00010450079         0.0051 
  329200    43058  0.00055029878  0.00010400109         0.0051 
  329300    43058  0.00054727278  0.00010538403         0.0051 
  329400    43058  0.00054588591  0.00010557448         0.0051 
  329500    43058  0.00054233885  0.00010492006         0.0051 
  329600    43058  0.00054053087   0.0001050169         0.0051 
  329700    43058  0.00053770322  0.00010395466         0.0051 
  329800    43058  0.00053332579  0.00010160179         0.0051 
  329900    43058  0.00052577667  9.8716827e-05         0.0051 
  330000    43058   0.0005108217  9.6759671e-05         0.0051 
  330100    43058  0.00051239493  9.6031066e-05         0.0051 
  330200    43058   0.0005082025  9.6122874e-05         0.0051 
  330300    43058  0.00050630902   9.423396e-05         0.0051 
  330400    43058  0.00050268926  9.3573809e-05         0.0051 
  330500    43058  0.00050015044  9.2755148e-05         0.0051 
  330600    43058  0.00049621723  9.1383262e-05         0.0051 
  330700    43058  0.00049402494  9.0480566e-05         0.0051 
  330800    43058  0.00049404126  8.9950494e-05         0.0051 
  330900    43058  0.00049265003  8.9191114e-05         0.0051 
  331000    43058  0.00049014058  8.9265374e-05         0.0051 
  331100    43058  0.00048492503  8.8625296e-05         0.0051 
  331200    43058  0.00048709414  8.8409324e-05         0.0051 
  331300    43058  0.00048243749  8.6682955e-05         0.0051 
  331400    43058  0.00048002747  8.5778162e-05         0.0051 
  331500    43058  0.00047650825  8.5300027e-05         0.0051 
  331600    43058  0.00047876461  8.4746242e-05         0.0051 
  331700    43058  0.00047459829  8.4192199e-05         0.0051 
  331800    43058  0.00047375394  8.4327271e-05         0.0051 
  331900    43058  0.00047312976  8.3489179e-05         0.0051 
  332000    43058     0.00047312  8.3464861e-05         0.0051 
  332100    43058  0.00047040328    8.34941e-05         0.0051 
  332200    43057  0.00046689349  8.2470162e-05         0.0051 
  332300    43057  0.00046707974  8.1773437e-05         0.0051 
  332400    43057  0.00045930611  8.0789998e-05         0.0051 
  332500    43057  0.00045763205  7.9594528e-05         0.0051 
  332600    43057   0.0004569867   7.932297e-05         0.0051 
  332700    43057  0.00045516046  7.8805434e-05         0.0051 
  332800    43057  0.00045322967  7.8237601e-05         0.0051 
  332900    43057  0.00045262359  7.7902563e-05         0.0051 
  333000    43057  0.00045285815  7.7517136e-05         0.0051 
  333100    43057  0.00045229018  7.6792503e-05         0.0051 
  333200    43057  0.00045149098  7.6571782e-05         0.0051 
  333300    43057  0.00044930642  7.6236088e-05         0.0051 
  333400    43057  0.00044896482  7.5935478e-05         0.0051 
  333500    43057  0.00044501691  7.5449707e-05         0.0051 
  333600    43057  0.00044456446  7.4380543e-05         0.0051 
  333700    43057  0.00044392266  7.3969133e-05         0.0051 
  333800    43057  0.00044347858  7.3888246e-05         0.0051 
  333900    43057   0.0004414849   7.356842e-05         0.0051 
  334000    43057  0.00044336731  7.3249547e-05         0.0051 
  334100    43057  0.00044386828  7.2800046e-05         0.0051 
  334200    43057  0.00044381662  7.2662111e-05         0.0051 
  334300    43057  0.00044275483  7.2444829e-05         0.0051 
  334400    43057  0.00043857717   7.267721e-05         0.0051 
  334500    43057  0.00043644012  7.1813696e-05         0.0051 
  334600    43057  0.00043206796  7.1144019e-05         0.0051 
  334700    43057  0.00042694313  7.0884339e-05         0.0051 
  334800    43057  0.00042304236  7.0551571e-05         0.0051 
  334900    43057  0.00041705089  7.0289068e-05         0.0051 
  335000    43057  0.00041400116  6.9709969e-05         0.0051 
  335100    43057   0.0004173274  6.9976205e-05         0.0051 
  335200    43057  0.00041992727  6.9952223e-05         0.0051 
  335300    43057  0.00042350708  6.9410139e-05         0.0051 
  335400    43057  0.00042525852   6.901145e-05         0.0051 
  335500    43057  0.00041394485  6.8589782e-05         0.0051 
  335600    43057  0.00040900758  6.7952852e-05         0.0051 
  335700    43057  0.00040773883  6.7645363e-05         0.0051 
  335800    43057   0.0004056266  6.7597067e-05         0.0051 
  335900    43057  0.00040617755  6.6908743e-05         0.0051 
  336000    43057  0.00040705137    6.65651e-05         0.0051 
  336100    43057  0.00040783239  6.6398296e-05         0.0051 
  336200    43057  0.00040809629  6.5860204e-05         0.0051 
  336300    43057  0.00040792578  6.5600341e-05         0.0051 
  336400    43057  0.00040800701  6.5332471e-05         0.0051 
  336500    43057   0.0004066549  6.4651543e-05         0.0051 
  336600    43057  0.00040545328  6.4393739e-05         0.0051 
  336700    43057  0.00040376133  6.3653676e-05         0.0051 
  336800    43057  0.00040274202   6.363104e-05         0.0051 
  336900    43057  0.00040152636  6.2514407e-05         0.0051 
  337000    43057  0.00040140603  6.3146475e-05         0.0051 
  337100    43057  0.00040142545  6.2725096e-05         0.0051 
  337200    43057  0.00040090193  6.1827809e-05         0.0051 
  337300    43057  0.00040054203  6.1689484e-05         0.0051 
  337400    43057  0.00039865349  6.2082955e-05         0.0051 
  337500    43057  0.00039635442  6.2002125e-05         0.0051 
  337600    43057  0.00039661322  6.1871939e-05         0.0051 
  337700    43057  0.00039509112  6.1837158e-05         0.0051 
  337800    43057  0.00039371383  6.1563972e-05         0.0051 
  337900    43057   0.0003913826  6.0738832e-05         0.0051 
  338000    43057  0.00039074219  6.0317522e-05         0.0051 
  338100    43057   0.0003894764  5.9576856e-05         0.0051 
  338200    43057  0.00038907004  5.8950285e-05         0.0051 
  338300    43057  0.00038629763  5.9050912e-05         0.0051 
  338400    43057   0.0003867353  5.8741885e-05         0.0051 
  338500    43057  0.00038122162  5.8314935e-05         0.0051 
  338600    43057  0.00037900527  5.7224109e-05         0.0051 
  338700    43057  0.00037920817  5.6502433e-05         0.0051 
  338800    43057  0.00037357387  5.5937779e-05         0.0051 
  338900    43057   0.0003753469  5.5470765e-05         0.0051 
  339000    43057  0.00037542221  5.5567058e-05         0.0051 
  339100    43057  0.00037465324  5.5660957e-05         0.0051 
  339200    43057  0.00037160366  5.6234166e-05         0.0051 
  339300    43057  0.00037043849  5.5931572e-05         0.0051 
  339400    43057  0.00036921447  5.5871347e-05         0.0051 
  339500    43057  0.00036454909  5.5821011e-05         0.0051 
  339600    43057  0.00036536437  5.4165696e-05         0.0051 
  339700    43057  0.00036572298  5.3969602e-05         0.0051 
  339800    43057  0.00036477966  5.3939347e-05         0.0051 
  339900    43057  0.00036544015  5.3850124e-05         0.0051 
  340000    43057   0.0003646418  5.3825403e-05         0.0051 
  340100    43057  0.00036526771  5.3694288e-05         0.0051 
  340200    43057  0.00036308181  5.3525986e-05         0.0051 
  340300    43057  0.00035819954  5.3470085e-05         0.0051 
  340400    43057  0.00036248874  5.3523799e-05         0.0051 
  340500    43057  0.00036212335  5.3162836e-05         0.0051 
  340600    43057  0.00036191337  5.2602721e-05         0.0051 
  340700    43057  0.00036050398   5.260784e-05         0.0051 
  340800    43057  0.00035995592  5.2466006e-05         0.0051 
  340900    43057  0.00035926007   5.278592e-05         0.0051 
  341000    43057  0.00035787009  5.2521369e-05         0.0051 
  341100    43057  0.00035692198  5.1276425e-05         0.0051 
  341200    43057  0.00035161068  5.0484224e-05         0.0051 
  341300    43057  0.00035210368  5.0366154e-05         0.0051 
  341400    43057  0.00035124338  4.9821042e-05         0.0051 
  341500    43057  0.00035083885  4.8912139e-05         0.0051 
  341600    43057  0.00034911159  4.8659943e-05         0.0051 
  341700    43057  0.00034664275    4.83818e-05         0.0051 
  341800    43057  0.00034475096  4.8943321e-05         0.0051 
  341900    43057  0.00033769732  4.8199087e-05         0.0051 
  342000    43057  0.00032949114  4.7641307e-05         0.0051 
  342100    43057  0.00033601041  4.6850125e-05         0.0051 
  342200    43057  0.00033307886  4.6747962e-05         0.0051 
  342300    43057  0.00033330991  4.6781511e-05         0.0051 
  342400    43057  0.00033335533  4.6133331e-05         0.0051 
  342500    43057  0.00033019435  4.5636159e-05         0.0051 
  342600    43057  0.00032826151  4.5018537e-05         0.0051 
  342700    43057  0.00032475243  4.5349694e-05         0.0051 
  342800    43057  0.00031806686  4.3597975e-05         0.0051 
  342900    43057  0.00031748176  4.3337342e-05         0.0051 
  343000    43057  0.00031707716  4.3007081e-05         0.0051 
  343100    43057  0.00031582272  4.2555526e-05         0.0051 
  343200    43057   0.0003154295   4.243941e-05         0.0051 
  343300    43057  0.00031470509  4.2744354e-05         0.0051 
  343400    43057  0.00031441096  4.2676342e-05         0.0051 
  343500    43057  0.00031367356  4.2717028e-05         0.0051 
  343600    43057  0.00031246012  4.2595777e-05         0.0051 
  343700    43057  0.00031133066  4.2386372e-05         0.0051 
  343800    43057  0.00031151514  4.2700779e-05         0.0051 
  343900    43057  0.00031103717  4.2990931e-05         0.0051 
  344000    43057  0.00030865998  4.2539261e-05         0.0051 
  344100    43057  0.00030787075  4.2424123e-05         0.0051 
  344200    43057  0.00030563366  4.2640259e-05         0.0051 
  344300    43057  0.00030427736  4.1997463e-05         0.0051 
  344400    43057  0.00030295526  4.1911789e-05         0.0051 
  344500    43057  0.00030513692  4.2005716e-05         0.0051 
  344600    43057    0.000305063  4.1779526e-05         0.0051 
  344700    43057  0.00030415128  4.1853628e-05         0.0051 
  344800    43057  0.00030447542  4.1494248e-05         0.0051 
  344900    43057  0.00030356688  4.1362752e-05         0.0051 
  345000    43057  0.00030210993  4.1400341e-05         0.0051 
  345100    43057  0.00030279757  4.1290974e-05         0.0051 
  345200    43057  0.00030109045  4.0915911e-05         0.0051 
  345300    43057  0.00030011259  4.0791359e-05         0.0051 
  345400    43057  0.00029736244  4.0846763e-05         0.0051 
  345500    43057  0.00029701939  4.0528629e-05         0.0051 
  345600    43057  0.00029826145   4.036457e-05         0.0051 
  345700    43057  0.00029720657   4.034757e-05         0.0051 
  345800    43057  0.00029351679  4.0002001e-05         0.0051 
  345900    43057  0.00029065712  3.9986107e-05         0.0051 
  346000    43057  0.00029373079  3.9887638e-05         0.0051 
  346100    43057  0.00029339433  3.9844194e-05         0.0051 
  346200    43057  0.00029155791  3.9689172e-05         0.0051 
  346300    43057  0.00029064844  3.9416356e-05         0.0051 
  346400    43057  0.00029138542  3.9097063e-05         0.0051 
  346500    43057  0.00029085991  3.8994545e-05         0.0051 
  346600    43057  0.00028924498  3.9928579e-05         0.0051 
  346700    43057  0.00028889743  3.9929381e-05         0.0051 
  346800    43057  0.00028818367  3.9399562e-05         0.0051 
  346900    43057  0.00028856803   3.911559e-05         0.0051 
  347000    43057  0.00028808184   3.878737e-05         0.0051 
  347100    43057  0.00028716425  3.9466233e-05         0.0051 
  347200    43057   0.0002872419  3.9448007e-05         0.0051 
  347300    43057  0.00028643789  3.9384184e-05         0.0051 
  347400    43057  0.00028597688  3.9904919e-05         0.0051 
  347500    43057  0.00028462169  3.9850975e-05         0.0051 
  347600    43057  0.00028350142  4.0493102e-05         0.0051 
  347700    43057  0.00028071028  3.9625185e-05         0.0051 
  347800    43057  0.00028475869  3.9448826e-05         0.0051 
  347900    43057  0.00028448334  3.9318171e-05         0.0051 
  348000    43057  0.00028386475  3.8484375e-05         0.0051 
  348100    43057  0.00028347174  3.8016941e-05         0.0051 
  348200    43057  0.00028184761  3.7637319e-05         0.0051 
  348300    43057  0.00028167532  3.7442933e-05         0.0051 
  348400    43057  0.00027893437  3.7224782e-05         0.0051 
  348500    43057  0.00028109887  3.7300022e-05         0.0051 
  348600    43057  0.00028062021  3.7192961e-05         0.0051 
  348700    43057  0.00027991787   3.697913e-05         0.0051 
  348800    43057   0.0002795272  3.6908453e-05         0.0051 
  348900    43057  0.00027836285  3.6908778e-05         0.0051 
  349000    43057  0.00027710987  3.6918129e-05         0.0051 
  349100    43057  0.00027500341  3.7359121e-05         0.0051 
  349200    43057  0.00027429933  3.6825362e-05         0.0051 
  349300    43057  0.00027374924  3.6745655e-05         0.0051 
  349400    43057  0.00027288582  3.6588688e-05         0.0051 
  349500    43057  0.00027289318  3.6381869e-05         0.0051 
  349600    43057  0.00027187155  3.6105635e-05         0.0051 
  349700    43057  0.00027056943  3.6310442e-05         0.0051 
  349800    43057  0.00027037249  3.6081691e-05         0.0051 
  349900    43057  0.00026927776  3.5874049e-05         0.0051 
  350000    43057  0.00026861244  3.5870177e-05         0.0051 
  350100    43057  0.00026748879   3.418847e-05         0.0051 
  350200    43057  0.00026612795  3.4549989e-05         0.0051 
  350300    43057  0.00026308469  3.4158212e-05         0.0051 
  350400    43057  0.00026299674  3.3832616e-05         0.0051 
  350500    43057  0.00026253222  3.3842432e-05         0.0051 
  350600    43057  0.00026245461  3.3831564e-05         0.0051 
  350700    43057   0.0002630999  3.3984446e-05         0.0051 
  350800    43057  0.00026261691  3.3907171e-05         0.0051 
  350900    43057   0.0002627538   3.388536e-05         0.0051 
  351000    43057  0.00026199902  3.4002089e-05         0.0051 
  351100    43057   0.0002617217  3.4139248e-05         0.0051 
  351200    43057  0.00026187376   3.396746e-05         0.0051 
  351300    43057  0.00025730791   3.366031e-05         0.0051 
  351400    43057  0.00026045065   3.329951e-05         0.0051 
  351500    43057  0.00026031005  3.3163968e-05         0.0051 
  351600    43057  0.00026022628  3.3152559e-05         0.0051 
  351700    43057  0.00025890153  3.2953862e-05         0.0051 
  351800    43057  0.00025841837  3.2744611e-05         0.0051 
  351900    43057  0.00025784012  3.2808225e-05         0.0051 
  352000    43057   0.0002577726  3.2361705e-05         0.0051 
  352100    43057  0.00025727954   3.214296e-05         0.0051 
  352200    43057  0.00025710264   3.152031e-05         0.0051 
  352300    43057   0.0002554041  3.1360854e-05         0.0051 
  352400    43057  0.00025657657  3.1373593e-05         0.0051 
  352500    43057  0.00025624805  3.1314816e-05         0.0051 
  352600    43057  0.00025503393  3.1551959e-05         0.0051 
  352700    43057  0.00025449794  3.1159288e-05         0.0051 
  352800    43057  0.00025467334  3.0876824e-05         0.0051 
  352900    43057  0.00025340196  3.0763152e-05         0.0051 
  353000    43057  0.00025189862  3.0463524e-05         0.0051 
  353100    43057  0.00025121716  3.0234081e-05         0.0051 
  353200    43057  0.00025011727  3.0246876e-05         0.0051 
  353300    43057  0.00024879588  3.0028412e-05         0.0051 
  353400    43057  0.00024782962  2.9974363e-05         0.0051 
  353500    43057  0.00024747224  3.0008943e-05         0.0051 
  353600    43057  0.00024649502  2.9906944e-05         0.0051 
  353700    43057  0.00024593352  2.9786115e-05         0.0051 
  353800    43057  0.00024101845  2.9979039e-05         0.0051 
  353900    43057  0.00024547921  2.9660664e-05         0.0051 
  354000    43057   0.0002396093  2.9426496e-05         0.0051 
  354100    43057  0.00024174177  2.9513224e-05         0.0051 
  354200    43057   0.0002407262  2.9060516e-05         0.0051 
  354300    43057  0.00023950961  2.8929126e-05         0.0051 
  354400    43057  0.00023881027   2.930923e-05         0.0051 
  354500    43057  0.00023872794  2.9205819e-05         0.0051 
  354600    43057  0.00023868212  2.9147598e-05         0.0051 
  354700    43057  0.00023863933  2.8774294e-05         0.0051 
  354800    43057  0.00023882091  2.8560623e-05         0.0051 
  354900    43057  0.00023688784  2.8481047e-05         0.0051 
  355000    43057  0.00023712256  2.8496362e-05         0.0051 
  355100    43057  0.00023633131  2.8567612e-05         0.0051 
  355200    43057  0.00023727542  2.8497805e-05         0.0051 
  355300    43057  0.00023727578  2.8565158e-05         0.0051 
  355400    43057  0.00023716413  2.8501484e-05         0.0051 
  355500    43057  0.00023736279  2.8476996e-05         0.0051 
  355600    43057  0.00023730321  2.8434032e-05         0.0051 
  355700    43057  0.00023625844  2.8536728e-05         0.0051 
  355800    43057  0.00023624845  2.8553772e-05         0.0051 
  355900    43057   0.0002357083  2.8527943e-05         0.0051 
  356000    43057  0.00023519504  2.8315083e-05         0.0051 
  356100    43057  0.00023548375  2.8293368e-05         0.0051 
